wins,wins_without_guess,time_elapsed,samples_considered,samples_with_solutions,difficulty,sample_size,use_num_mines_constraint,first_click_pos,first_click_is_zero,parameters_id,batch_size
45,34,25.622862815856934,435,412,Intermediate (16x16),18x18,True,"(3, 3)",True,2,50
19,7,167.76726174354553,981,893,Expert (16x30),18x32,True,"(3, 3)",True,3,50
22,9,192.1714789867401,959,857,Expert (16x30),18x32,True,"(3, 3)",True,3,50
50,47,3.374720335006714,186,183,Beginner (9x9),11x11,True,"(3, 3)",True,1,50
19,7,208.48262000083923,1030,911,Expert (16x30),18x32,True,"(3, 3)",True,3,50
47,45,2.0935757160186768,155,150,Beginner (9x9),11x11,True,"(3, 3)",True,1,50
13,4,170.5482852458954,929,825,Expert (16x30),18x32,True,"(3, 3)",True,3,50
41,34,23.48241806030273,385,366,Intermediate (16x16),18x18,True,"(3, 3)",True,2,50
47,46,2.093571186065674,168,162,Beginner (9x9),11x11,True,"(3, 3)",True,1,50
42,31,26.013455390930176,458,428,Intermediate (16x16),18x18,True,"(3, 3)",True,2,50
18,8,211.04490327835083,937,812,Expert (16x30),18x32,True,"(3, 3)",True,3,50
49,47,2.437296867370605,162,159,Beginner (9x9),11x11,True,"(3, 3)",True,1,50
17,7,195.9524137973785,900,776,Expert (16x30),18x32,True,"(3, 3)",True,3,50
46,37,29.20069646835327,438,413,Intermediate (16x16),18x18,True,"(3, 3)",True,2,50
48,45,2.234187364578247,158,153,Beginner (9x9),11x11,True,"(3, 3)",True,1,50
40,36,21.466965436935425,413,394,Intermediate (16x16),18x18,True,"(3, 3)",True,2,50
19,8,154.7839741706848,1006,914,Expert (16x30),18x32,True,"(3, 3)",True,3,50
49,44,2.843512296676636,167,159,Beginner (9x9),11x11,True,"(3, 3)",True,1,50
15,4,184.04716300964355,953,836,Expert (16x30),18x32,True,"(3, 3)",True,3,50
44,38,25.669737577438354,465,443,Intermediate (16x16),18x18,True,"(3, 3)",True,2,50
48,47,2.49979305267334,172,168,Beginner (9x9),11x11,True,"(3, 3)",True,1,50
15,7,216.09136533737183,977,833,Expert (16x30),18x32,True,"(3, 3)",True,3,50
41,34,31.747356176376343,441,403,Intermediate (16x16),18x18,True,"(3, 3)",True,2,50
49,45,2.5466623306274414,161,154,Beginner (9x9),11x11,True,"(3, 3)",True,1,50
16,5,191.03095483779907,908,772,Expert (16x30),18x32,True,"(3, 3)",True,3,50
42,32,32.247309923172,442,409,Intermediate (16x16),18x18,True,"(3, 3)",True,2,50
47,45,3.1872365474700928,185,175,Beginner (9x9),11x11,True,"(3, 3)",True,1,50
36,31,23.43554902076721,416,396,Intermediate (16x16),18x18,True,"(3, 3)",True,2,50
14,4,195.8274338245392,972,844,Expert (16x30),18x32,True,"(3, 3)",True,3,50
48,47,2.093578815460205,155,152,Beginner (9x9),11x11,True,"(3, 3)",True,1,50
13,2,155.11207962036133,841,733,Expert (16x30),18x32,True,"(3, 3)",True,3,50
40,37,24.70107364654541,404,387,Intermediate (16x16),18x18,True,"(3, 3)",True,2,50
48,46,2.546661853790283,174,170,Beginner (9x9),11x11,True,"(3, 3)",True,1,50
42,37,23.5761616230011,434,421,Intermediate (16x16),18x18,True,"(3, 3)",True,2,50
45,33,24.9822940826416,453,432,Intermediate (16x16),18x18,True,"(3, 3)",True,2,50
46,45,1.843599796295166,155,148,Beginner (9x9),11x11,True,"(3, 3)",True,1,50
15,8,181.3286457061768,917,795,Expert (16x30),18x32,True,"(3, 3)",True,3,50
24,8,179.62566494941711,972,882,Expert (16x30),18x32,True,"(3, 3)",True,3,50
49,46,2.156070709228516,155,151,Beginner (9x9),11x11,True,"(3, 3)",True,1,50
45,40,25.20102596282959,444,431,Intermediate (16x16),18x18,True,"(3, 3)",True,2,50
17,6,165.67371010780334,982,873,Expert (16x30),18x32,True,"(3, 3)",True,3,50
49,45,2.2654356956481934,169,164,Beginner (9x9),11x11,True,"(3, 3)",True,1,50
19,3,185.17208075523376,1070,957,Expert (16x30),18x32,True,"(3, 3)",True,3,50
42,32,26.185317516326904,446,419,Intermediate (16x16),18x18,True,"(3, 3)",True,2,50
49,46,2.109196662902832,164,160,Beginner (9x9),11x11,True,"(3, 3)",True,1,50
40,35,25.77910041809082,437,421,Intermediate (16x16),18x18,True,"(3, 3)",True,2,50
41,36,27.71644377708435,449,429,Intermediate (16x16),18x18,True,"(3, 3)",True,2,50
49,46,2.6247780323028564,169,166,Beginner (9x9),11x11,True,"(3, 3)",True,1,50
20,6,197.0929639339447,937,809,Expert (16x30),18x32,True,"(3, 3)",True,3,50
21,10,183.0472609996796,954,843,Expert (16x30),18x32,True,"(3, 3)",True,3,50
47,45,2.6404027938842773,177,172,Beginner (9x9),11x11,True,"(3, 3)",True,1,50
16,4,184.93772387504575,1015,902,Expert (16x30),18x32,True,"(3, 3)",True,3,50
40,36,22.93558979034424,419,403,Intermediate (16x16),18x18,True,"(3, 3)",True,2,50
12,7,153.28411388397217,875,777,Expert (16x30),18x32,True,"(3, 3)",True,3,50
50,47,2.2185652256011963,160,157,Beginner (9x9),11x11,True,"(3, 3)",True,1,50
41,33,24.701067686080933,445,420,Intermediate (16x16),18x18,True,"(3, 3)",True,2,50
49,46,2.0310816764831543,168,164,Beginner (9x9),11x11,True,"(3, 3)",True,1,50
20,9,186.5938379764557,967,868,Expert (16x30),18x32,True,"(3, 3)",True,3,50
40,29,27.044623851776123,441,407,Intermediate (16x16),18x18,True,"(3, 3)",True,2,50
50,47,2.281060218811035,172,169,Beginner (9x9),11x11,True,"(3, 3)",True,1,50
41,34,27.95079708099365,441,424,Intermediate (16x16),18x18,True,"(3, 3)",True,2,50
22,11,193.56201028823853,926,828,Expert (16x30),18x32,True,"(3, 3)",True,3,50
47,44,2.359180688858032,165,160,Beginner (9x9),11x11,True,"(3, 3)",True,1,50
41,31,27.09148979187012,450,426,Intermediate (16x16),18x18,True,"(3, 3)",True,2,50
18,6,167.3298180103302,1015,915,Expert (16x30),18x32,True,"(3, 3)",True,3,50
46,45,2.40605092048645,160,152,Beginner (9x9),11x11,True,"(3, 3)",True,1,50
44,37,19.607741117477417,381,366,Intermediate (16x16),18x18,True,"(3, 3)",True,2,50
24,11,203.49868178367612,1033,912,Expert (16x30),18x32,True,"(3, 3)",True,3,50
49,45,3.109115600585937,187,180,Beginner (9x9),11x11,True,"(3, 3)",True,1,50
11,2,175.57913041114807,866,750,Expert (16x30),18x32,True,"(3, 3)",True,3,50
44,36,24.435466527938843,434,415,Intermediate (16x16),18x18,True,"(3, 3)",True,2,50
48,47,2.452920198440552,159,154,Beginner (9x9),11x11,True,"(3, 3)",True,1,50
43,35,27.31023049354553,446,420,Intermediate (16x16),18x18,True,"(3, 3)",True,2,50
44,35,25.62287211418152,412,387,Intermediate (16x16),18x18,True,"(3, 3)",True,2,50
46,45,2.265437602996826,163,158,Beginner (9x9),11x11,True,"(3, 3)",True,1,50
19,8,161.6584234237671,986,905,Expert (16x30),18x32,True,"(3, 3)",True,3,50
13,6,204.4048616886139,1047,922,Expert (16x30),18x32,True,"(3, 3)",True,3,50
48,44,2.2810616493225098,169,162,Beginner (9x9),11x11,True,"(3, 3)",True,1,50
43,29,28.513253211975098,459,425,Intermediate (16x16),18x18,True,"(3, 3)",True,2,50
11,8,162.83020210266113,832,721,Expert (16x30),18x32,True,"(3, 3)",True,3,50
48,47,2.2185654640197754,149,144,Beginner (9x9),11x11,True,"(3, 3)",True,1,50
20,5,204.54547810554504,1109,998,Expert (16x30),18x32,True,"(3, 3)",True,3,50
43,39,23.607410430908203,407,389,Intermediate (16x16),18x18,True,"(3, 3)",True,2,50
45,38,2.734147548675537,181,166,Beginner (9x9),11x11,True,"(3, 3)",True,1,50
18,6,191.9996497631073,1044,931,Expert (16x30),18x32,True,"(3, 3)",True,3,50
18,8,172.59501576423645,1012,919,Expert (16x30),18x32,True,"(3, 3)",True,3,50
46,43,3.062244415283203,174,163,Beginner (9x9),11x11,True,"(3, 3)",True,1,50
43,32,28.247650623321533,449,433,Intermediate (16x16),18x18,True,"(3, 3)",True,2,50
41,38,22.841854572296143,424,409,Intermediate (16x16),18x18,True,"(3, 3)",True,2,50
48,48,2.2341880798339844,152,150,Beginner (9x9),11x11,True,"(3, 3)",True,1,50
43,36,26.466549158096317,457,441,Intermediate (16x16),18x18,True,"(3, 3)",True,2,50
10,3,186.10951805114743,891,775,Expert (16x30),18x32,True,"(3, 3)",True,3,50
49,46,2.234189748764038,163,159,Beginner (9x9),11x11,True,"(3, 3)",True,1,50
14,7,153.97157168388367,868,766,Expert (16x30),18x32,True,"(3, 3)",True,3,50
45,39,29.200698614120483,433,414,Intermediate (16x16),18x18,True,"(3, 3)",True,2,50
49,47,2.281058549880981,162,158,Beginner (9x9),11x11,True,"(3, 3)",True,1,50
17,9,188.1249775886536,948,836,Expert (16x30),18x32,True,"(3, 3)",True,3,50
43,37,25.93533945083618,424,407,Intermediate (16x16),18x18,True,"(3, 3)",True,2,50
49,46,1.765481948852539,150,146,Beginner (9x9),11x11,True,"(3, 3)",True,1,50
43,33,27.90392565727234,440,410,Intermediate (16x16),18x18,True,"(3, 3)",True,2,50
17,7,160.20542740821838,1010,932,Expert (16x30),18x32,True,"(3, 3)",True,3,50
48,41,2.7341458797454834,164,151,Beginner (9x9),11x11,True,"(3, 3)",True,1,50
44,40,25.8884756565094,464,446,Intermediate (16x16),18x18,True,"(3, 3)",True,2,50
42,30,25.90409541130066,443,420,Intermediate (16x16),18x18,True,"(3, 3)",True,2,50
16,6,214.0603244304657,1008,870,Expert (16x30),18x32,True,"(3, 3)",True,3,50
49,47,2.3279309272766118,166,163,Beginner (9x9),11x11,True,"(3, 3)",True,1,50
23,10,170.9389088153839,1027,939,Expert (16x30),18x32,True,"(3, 3)",True,3,50
49,47,2.57790756225586,163,160,Beginner (9x9),11x11,True,"(3, 3)",True,1,50
44,37,32.84101986885071,467,438,Intermediate (16x16),18x18,True,"(3, 3)",True,2,50
46,41,24.263609886169437,446,437,Intermediate (16x16),18x18,True,"(3, 3)",True,2,50
49,46,2.42167329788208,168,163,Beginner (9x9),11x11,True,"(3, 3)",True,1,50
18,6,188.82804250717163,959,859,Expert (16x30),18x32,True,"(3, 3)",True,3,50
19,7,192.5621113777161,1041,938,Expert (16x30),18x32,True,"(3, 3)",True,3,50
23,5,231.91821432113647,990,865,Expert (16x30),18x32,True,"(3, 3)",True,3,50
23,10,183.0316550731659,1023,914,Expert (16x30),18x32,True,"(3, 3)",True,3,50
48,39,24.216737270355225,423,406,Intermediate (16x16),18x18,True,"(3, 3)",True,2,50
49,47,1.999833106994629,162,159,Beginner (9x9),11x11,True,"(3, 3)",True,1,50
49,46,1.9685838222503664,150,146,Beginner (9x9),11x11,True,"(3, 3)",True,1,50
18,9,155.90891003608704,879,785,Expert (16x30),18x32,True,"(3, 3)",True,3,50
47,47,2.3748059272766118,168,165,Beginner (9x9),11x11,True,"(3, 3)",True,1,50
47,38,24.49796772003174,434,419,Intermediate (16x16),18x18,True,"(3, 3)",True,2,50
41,34,24.544836044311523,432,411,Intermediate (16x16),18x18,True,"(3, 3)",True,2,50
47,44,2.5935349464416504,170,163,Beginner (9x9),11x11,True,"(3, 3)",True,1,50
40,35,23.84176731109619,443,430,Intermediate (16x16),18x18,True,"(3, 3)",True,2,50
43,34,23.232449054718018,430,404,Intermediate (16x16),18x18,True,"(3, 3)",True,2,50
48,46,2.421678304672241,169,165,Beginner (9x9),11x11,True,"(3, 3)",True,1,50
22,9,172.42316675186157,977,887,Expert (16x30),18x32,True,"(3, 3)",True,3,50
16,10,219.1224091053009,987,854,Expert (16x30),18x32,True,"(3, 3)",True,3,50
46,41,2.7966408729553223,173,165,Beginner (9x9),11x11,True,"(3, 3)",True,1,50
17,9,202.42067432403564,954,825,Expert (16x30),18x32,True,"(3, 3)",True,3,50
41,34,31.637995719909668,475,455,Intermediate (16x16),18x18,True,"(3, 3)",True,2,50
14,4,181.3911738395691,1019,912,Expert (16x30),18x32,True,"(3, 3)",True,3,50
50,44,2.3904261589050293,158,152,Beginner (9x9),11x11,True,"(3, 3)",True,1,50
43,35,25.24790358543396,459,438,Intermediate (16x16),18x18,True,"(3, 3)",True,2,50
48,43,3.3122260570526123,189,180,Beginner (9x9),11x11,True,"(3, 3)",True,1,50
23,10,161.36158990859985,978,889,Expert (16x30),18x32,True,"(3, 3)",True,3,50
46,41,24.247985363006592,412,403,Intermediate (16x16),18x18,True,"(3, 3)",True,2,50
21,10,147.84709095954895,972,895,Expert (16x30),18x32,True,"(3, 3)",True,3,50
48,45,2.202942371368408,168,163,Beginner (9x9),11x11,True,"(3, 3)",True,1,50
40,32,30.23186469078064,445,423,Intermediate (16x16),18x18,True,"(3, 3)",True,2,50
48,47,2.312303304672241,177,174,Beginner (9x9),11x11,True,"(3, 3)",True,1,50
46,38,27.997674465179443,458,439,Intermediate (16x16),18x18,True,"(3, 3)",True,2,50
44,38,23.13870596885681,414,398,Intermediate (16x16),18x18,True,"(3, 3)",True,2,50
20,9,144.5817425251007,942,863,Expert (16x30),18x32,True,"(3, 3)",True,3,50
47,44,2.2498137950897217,161,154,Beginner (9x9),11x11,True,"(3, 3)",True,1,50
23,12,173.9230546951294,1003,929,Expert (16x30),18x32,True,"(3, 3)",True,3,50
49,47,2.6091580390930176,175,172,Beginner (9x9),11x11,True,"(3, 3)",True,1,50
41,33,26.216571807861328,473,452,Intermediate (16x16),18x18,True,"(3, 3)",True,2,50
42,33,24.701072931289676,439,417,Intermediate (16x16),18x18,True,"(3, 3)",True,2,50
47,45,2.4372975826263428,162,157,Beginner (9x9),11x11,True,"(3, 3)",True,1,50
14,5,192.812108039856,1034,918,Expert (16x30),18x32,True,"(3, 3)",True,3,50
16,5,174.21990275382996,943,841,Expert (16x30),18x32,True,"(3, 3)",True,3,50
49,45,2.171694755554199,177,170,Beginner (9x9),11x11,True,"(3, 3)",True,1,50
43,33,25.997840404510494,438,413,Intermediate (16x16),18x18,True,"(3, 3)",True,2,50
15,8,191.7028291225433,983,868,Expert (16x30),18x32,True,"(3, 3)",True,3,50
45,36,26.872767448425293,432,411,Intermediate (16x16),18x18,True,"(3, 3)",True,2,50
46,44,2.3747992515563965,170,165,Beginner (9x9),11x11,True,"(3, 3)",True,1,50
18,8,195.5618803501129,965,841,Expert (16x30),18x32,True,"(3, 3)",True,3,50
48,46,2.4060497283935547,165,160,Beginner (9x9),11x11,True,"(3, 3)",True,1,50
43,38,26.185324907302856,438,416,Intermediate (16x16),18x18,True,"(3, 3)",True,2,50
21,8,171.09516286849976,940,826,Expert (16x30),18x32,True,"(3, 3)",True,3,50
48,47,2.9997544288635254,163,156,Beginner (9x9),11x11,True,"(3, 3)",True,1,50
15,3,195.45251417160037,978,872,Expert (16x30),18x32,True,"(3, 3)",True,3,50
18,7,175.25106859207153,932,821,Expert (16x30),18x32,True,"(3, 3)",True,3,50
15,6,147.4096314907074,935,838,Expert (16x30),18x32,True,"(3, 3)",True,3,50
40,32,34.70024561882019,495,458,Intermediate (16x16),18x18,True,"(3, 3)",True,2,50
42,32,27.794569730758667,459,429,Intermediate (16x16),18x18,True,"(3, 3)",True,2,50
13,1,193.2651994228363,983,834,Expert (16x30),18x32,True,"(3, 3)",True,3,50
13,5,143.11311101913452,866,769,Expert (16x30),18x32,True,"(3, 3)",True,3,50
16,7,174.6417407989502,948,832,Expert (16x30),18x32,True,"(3, 3)",True,3,50
23,6,139.4259159564972,1005,909,Expert (16x30),18x32,True,"(3, 3)",True,3,50
20,7,146.12848591804504,945,841,Expert (16x30),18x32,True,"(3, 3)",True,3,50
17,6,105.14751052856444,933,830,Expert (16x30),18x32,True,"(3, 3)",True,3,50
19,7,144.3005495071411,1000,897,Expert (16x30),18x32,True,"(3, 3)",True,3,50
16,8,119.80257105827332,961,828,Expert (16x30),18x32,True,"(3, 3)",True,3,50
97,91,4.624619722366333,340,332,Beginner (9x9),11x11,True,"(3, 3)",True,1,100
97,91,4.655864238739014,318,308,Beginner (9x9),11x11,True,"(3, 3)",True,1,100
93,85,4.82772707939148,344,327,Beginner (9x9),11x11,True,"(3, 3)",True,1,100
96,92,5.1558239459991455,335,326,Beginner (9x9),11x11,True,"(3, 3)",True,1,100
95,92,4.452755689620972,325,316,Beginner (9x9),11x11,True,"(3, 3)",True,1,100
94,85,5.452672958374023,364,350,Beginner (9x9),11x11,True,"(3, 3)",True,1,100
93,71,47.371068477630615,859,825,Intermediate (16x16),18x18,True,"(3, 3)",True,2,100
83,71,48.62096381187439,864,827,Intermediate (16x16),18x18,True,"(3, 3)",True,2,100
86,72,50.214582204818726,833,787,Intermediate (16x16),18x18,True,"(3, 3)",True,2,100
86,66,45.71495294570923,878,836,Intermediate (16x16),18x18,True,"(3, 3)",True,2,100
95,88,5.780765295028687,345,331,Beginner (9x9),11x11,True,"(3, 3)",True,1,100
84,73,54.04239153862,892,855,Intermediate (16x16),18x18,True,"(3, 3)",True,2,100
96,88,4.858967781066895,321,306,Beginner (9x9),11x11,True,"(3, 3)",True,1,100
98,91,4.374638557434082,338,329,Beginner (9x9),11x11,True,"(3, 3)",True,1,100
79,72,50.54267501831055,853,807,Intermediate (16x16),18x18,True,"(3, 3)",True,2,100
81,73,45.66808462142944,819,791,Intermediate (16x16),18x18,True,"(3, 3)",True,2,100
98,90,5.51516580581665,353,337,Beginner (9x9),11x11,True,"(3, 3)",True,1,100
85,66,57.60459017753601,918,861,Intermediate (16x16),18x18,True,"(3, 3)",True,2,100
84,74,54.08925342559815,920,878,Intermediate (16x16),18x18,True,"(3, 3)",True,2,100
97,91,4.8902223110198975,331,320,Beginner (9x9),11x11,True,"(3, 3)",True,1,100
87,73,50.855151414871216,862,820,Intermediate (16x16),18x18,True,"(3, 3)",True,2,100
93,80,50.83952689170837,859,830,Intermediate (16x16),18x18,True,"(3, 3)",True,2,100
97,91,4.280898332595825,332,324,Beginner (9x9),11x11,True,"(3, 3)",True,1,100
84,69,49.52713370323181,868,831,Intermediate (16x16),18x18,True,"(3, 3)",True,2,100
26,10,330.4051012992859,1878,1672,Expert (16x30),18x32,True,"(3, 3)",True,3,100
39,13,335.5765099525452,1977,1784,Expert (16x30),18x32,True,"(3, 3)",True,3,100
97,88,4.155503273010254,339,328,Beginner (9x9),11x11,True,"(3, 3)",True,1,100
34,14,340.6224830150604,1894,1672,Expert (16x30),18x32,True,"(3, 3)",True,3,100
35,14,340.84118914604187,1970,1764,Expert (16x30),18x32,True,"(3, 3)",True,3,100
98,90,4.3742148876190186,333,323,Beginner (9x9),11x11,True,"(3, 3)",True,1,100
35,16,362.5404150485992,1904,1672,Expert (16x30),18x32,True,"(3, 3)",True,3,100
95,88,4.920990228652954,337,323,Beginner (9x9),11x11,True,"(3, 3)",True,1,100
45,16,330.16637325286865,1971,1791,Expert (16x30),18x32,True,"(3, 3)",True,3,100
85,67,47.06967067718506,864,820,Intermediate (16x16),18x18,True,"(3, 3)",True,2,100
97,90,5.077214241027832,350,338,Beginner (9x9),11x11,True,"(3, 3)",True,1,100
83,74,51.068949699401855,858,818,Intermediate (16x16),18x18,True,"(3, 3)",True,2,100
30,16,387.0819094181061,1902,1660,Expert (16x30),18x32,True,"(3, 3)",True,3,100
93,89,4.467945575714111,331,320,Beginner (9x9),11x11,True,"(3, 3)",True,1,100
36,11,352.3495273590088,1920,1686,Expert (16x30),18x32,True,"(3, 3)",True,3,100
90,78,52.38121700286865,892,861,Intermediate (16x16),18x18,True,"(3, 3)",True,2,100
30,10,361.75349020957947,1867,1641,Expert (16x30),18x32,True,"(3, 3)",True,3,100
95,90,3.921167135238648,314,302,Beginner (9x9),11x11,True,"(3, 3)",True,1,100
85,69,50.99083375930786,872,832,Intermediate (16x16),18x18,True,"(3, 3)",True,2,100
51,28,333.9102964401245,1869,1691,Expert (16x30),18x32,True,"(3, 3)",True,3,100
97,92,4.030529737472534,328,320,Beginner (9x9),11x11,True,"(3, 3)",True,1,100
84,70,54.67767596244812,883,843,Intermediate (16x16),18x18,True,"(3, 3)",True,2,100
97,95,4.34296989440918,338,331,Beginner (9x9),11x11,True,"(3, 3)",True,1,100
85,72,60.19231057167053,876,817,Intermediate (16x16),18x18,True,"(3, 3)",True,2,100
84,68,49.850417137146,861,815,Intermediate (16x16),18x18,True,"(3, 3)",True,2,100
96,92,4.217991828918457,331,321,Beginner (9x9),11x11,True,"(3, 3)",True,1,100
87,71,50.06912803649902,856,822,Intermediate (16x16),18x18,True,"(3, 3)",True,2,100
35,13,386.28677105903625,1911,1697,Expert (16x30),18x32,True,"(3, 3)",True,3,100
99,92,3.983659505844116,335,327,Beginner (9x9),11x11,True,"(3, 3)",True,1,100
81,59,57.05224919319153,915,853,Intermediate (16x16),18x18,True,"(3, 3)",True,2,100
90,75,48.91312623023987,877,844,Intermediate (16x16),18x18,True,"(3, 3)",True,2,100
96,94,4.702296733856201,343,336,Beginner (9x9),11x11,True,"(3, 3)",True,1,100
36,14,390.23272132873535,1988,1747,Expert (16x30),18x32,True,"(3, 3)",True,3,100
84,73,51.20973372459412,856,822,Intermediate (16x16),18x18,True,"(3, 3)",True,2,100
95,93,4.0617835521698,309,302,Beginner (9x9),11x11,True,"(3, 3)",True,1,100
40,9,333.8465886116028,2007,1811,Expert (16x30),18x32,True,"(3, 3)",True,3,100
25,14,356.18642497062683,1841,1605,Expert (16x30),18x32,True,"(3, 3)",True,3,100
82,64,50.97539758682251,869,811,Intermediate (16x16),18x18,True,"(3, 3)",True,2,100
97,90,4.2961156368255615,327,318,Beginner (9x9),11x11,True,"(3, 3)",True,1,100
36,15,358.9516909122467,1882,1669,Expert (16x30),18x32,True,"(3, 3)",True,3,100
95,90,4.389852523803711,319,308,Beginner (9x9),11x11,True,"(3, 3)",True,1,100
37,22,351.921719789505,2007,1824,Expert (16x30),18x32,True,"(3, 3)",True,3,100
29,16,329.03523898124695,1833,1610,Expert (16x30),18x32,True,"(3, 3)",True,3,100
87,73,50.24115777015686,869,833,Intermediate (16x16),18x18,True,"(3, 3)",True,2,100
99,96,4.2336297035217285,314,310,Beginner (9x9),11x11,True,"(3, 3)",True,1,100
87,74,50.44424295425415,851,815,Intermediate (16x16),18x18,True,"(3, 3)",True,2,100
37,16,353.35915088653564,1956,1730,Expert (16x30),18x32,True,"(3, 3)",True,3,100
97,87,4.827273607254028,335,321,Beginner (9x9),11x11,True,"(3, 3)",True,1,100
90,75,50.03806447982788,905,876,Intermediate (16x16),18x18,True,"(3, 3)",True,2,100
97,92,5.217831134796143,341,334,Beginner (9x9),11x11,True,"(3, 3)",True,1,100
36,14,407.45886635780334,2023,1792,Expert (16x30),18x32,True,"(3, 3)",True,3,100
31,17,364.73229336738586,1816,1579,Expert (16x30),18x32,True,"(3, 3)",True,3,100
39,14,338.51825881004333,1851,1641,Expert (16x30),18x32,True,"(3, 3)",True,3,100
91,81,54.28731608390808,887,863,Intermediate (16x16),18x18,True,"(3, 3)",True,2,100
95,89,4.046161890029907,326,316,Beginner (9x9),11x11,True,"(3, 3)",True,1,100
93,86,4.546074390411377,343,329,Beginner (9x9),11x11,True,"(3, 3)",True,1,100
90,75,50.397377252578735,849,804,Intermediate (16x16),18x18,True,"(3, 3)",True,2,100
86,75,47.88225793838501,871,834,Intermediate (16x16),18x18,True,"(3, 3)",True,2,100
84,68,54.99038314819336,855,809,Intermediate (16x16),18x18,True,"(3, 3)",True,2,100
97,90,5.389697074890137,338,329,Beginner (9x9),11x11,True,"(3, 3)",True,1,100
29,9,316.3663320541382,1783,1582,Expert (16x30),18x32,True,"(3, 3)",True,3,100
